unique_id,metric,AutoARIMA,AutoETS,CES,AutoRegressive,MSTL,HoltWinters,AutoTheta,ADIDA,CrostonClassic,CrostonOptimized,CrostonSBA,IMAPA,SES,SESOpt,NHITS,NBEATS,TFT,TiDE,DeepAR,DeepAR-median,DeepAR-lo-90,DeepAR-lo-80,DeepAR-hi-80,DeepAR-hi-90,AutoNHITS,AutoPatchTST,AutoTimesNet,Chronos_tiny,Chronos_mini,Chronos_small
14_1609_53,cfe,27691.932623451685,27742.259614656075,11490.060975218314,23249.01607951827,1040.0175959094195,-2439.697765263236,16699.90989895563,17680.208051838454,14724.236251796106,17624.775595075742,11754.549802420339,17680.208051838454,15201.859763617378,12563.8148259965,9831.372498655814,9137.522889280814,9832.890076780814,28322.759217405815,10712.159608030814,10602.287537718314,-1062.2105091566864,2722.2719127183136,19090.139100218315,22971.883240843315,16536.646912718315,9477.062928343314,20169.563904905815,2943.6810924058136,14482.252381468314,9309.789490843314
14_1706_53,cfe,50463.74814974393,50093.90852239613,31477.533837140785,82873.856863282,25147.581259551065,-41419.604210154284,2562.3894894014957,50172.340630706385,83328.8725524053,50172.340630706385,71361.54155414207,50172.340630706385,50450.796078925676,50463.87652083249,51167.420555890785,49531.420555890785,50411.838524640785,78047.17055589079,49190.861962140785,49404.002587140785,43529.068993390785,45773.522118390785,53039.279930890785,54445.361962140785,35040.131493390785,49920.451805890785,57639.252587140785,23470.494774640785,36765.928368390785,55379.518212140785
15_1151_53,cfe,-240000602.55117613,-335891340.2589121,-341835664.6009126,-240000602.55117613,-583203253.662936,-451553939.0620511,-265561672.69294763,-171194096.78094625,-242543162.68300366,-171194096.78094625,-276264992.57889915,-171194096.78094625,-189828866.00350833,-341014650.9574778,-405521744.6009126,-378692960.6009126,-310905504.6009126,-162786192.60091257,-199311872.60091257,-193806720.60091257,-715842478.6009126,-576692084.6009126,203097871.39908743,325847375.3990874,67977391.39908743,-358830784.6009126,-398580768.6009126,-545696936.6009126,-584632960.6009126,-423326584.6009126
16_1000_19,cfe,-73666892.6351769,-72966402.37142587,-130528074.1616695,-45031653.50365198,-123887522.93126428,30075046.664977908,321656319.19374156,32190899.073512316,32184109.687560797,32190899.073512316,-130693269.10490108,32190899.073512316,361460318.6239655,-82098551.51521897,493764469.8383305,429728949.8383305,377235125.8383305,127214069.8383305,348934133.8383305,342219829.8383305,-1016090794.1616695,-567353354.1616695,1274237557.8383305,1607717237.8383305,1412940405.8383305,363453173.8383305,257006517.8383305,-296642634.1616695,-597024266.1616695,-111792522.1616695
16_1000_59,cfe,523446.62802895566,301480.24916468037,216129.06940386712,523446.62802895566,-1152180.2922554351,-586995.2844017363,265821.5570788317,204135.76793686848,260780.64225404698,204135.76793686848,81062.14798653766,204135.76793686848,227914.1064189606,253115.80019736697,402728.6944038671,360255.3194038671,330536.6319038671,180471.25690386712,367145.2569038671,375312.8819038671,-844053.7743461329,-482846.8680961329,1433767.6319038672,2227310.6319038672,1773657.7569038672,336247.3819038671,349698.5694038671,-126046.64934613288,842821.9444038671,842821.9444038671
16_1100_53,cfe,938.668942798012,938.668942798012,938.668942798012,938.668942798012,938.6689427980109,938.668942798012,938.668942798012,938.668942798012,938.668942798012,938.668942798012,809.91665102725,938.668942798012,938.668942798012,938.668942798012,938.6702875585572,938.690734335901,938.279357382776,938.3284906835572,937.5455927343385,937.5266108007447,936.2828363866822,936.6610712499635,938.419738242151,938.7835688085572,938.6573481054322,938.669249960901,938.0449213476197,931.117736289026,931.117736289026,931.117736289026
16_1101_15,cfe,294745.1735098775,295065.9763904769,216056.5641081544,301999.42010552756,121189.81738648337,4293.4134943685785,165046.97315678984,265624.93335753505,265627.98292017996,265624.93335753505,211173.40807332867,265624.93335753505,164533.36309501296,272533.2205549622,129013.78285815439,128324.48598315439,139105.7672331544,181535.5328581544,155865.5797331544,164422.8609831544,-70409.29526684561,-309.7327668456128,298677.8297331544,367142.2984831544,213198.8922331544,135236.3766081544,194417.0328581544,115208.79848315439,277119.5172331544,262773.0016081544
16_1101_2,cfe,87098.6780297408,-18313.677628371006,55707.36105758521,147831.43791836995,80825.34798048857,3469.748538529224,34841.19697567899,86457.2432284855,121171.19556558573,86457.2432284855,97796.66634018566,86457.2432284855,39387.98082776913,86457.42256954026,-15190.521754914793,-16144.271754914793,70560.7360575852,82299.8376200852,-73188.2678486648,-73437.8889424148,-111766.8733174148,-99432.3772236648,-43411.07644241479,-30866.521754914793,-30971.084254914793,5310.001682585207,85498.0173075852,-14574.185817414793,90771.0641825852,101860.0407450852
16_1101_53,cfe,1308022.8411625223,1305901.2851111712,1327851.9866580856,1383931.2928331834,2041828.0857082189,1991057.2465823712,1382261.9903577978,1247854.0532995407,1247848.232239209,1247854.0532995407,1108376.4449601527,1247854.0532995407,764996.0976971146,1238757.8995607295,433788.1116580856,415515.1429080856,435976.1741580856,905098.1741580856,570366.4241580856,590392.3616580856,-568604.5289669144,-178279.6070919144,1296275.7366580856,1662493.0491580856,2088126.2366580856,481659.7679080856,673947.1741580856,443111.5491580856,662473.1116580856,573683.8929080856
16_1102_15,cfe,12779.567649354023,-42660.00207467805,38419.633261014445,154116.88132691578,-9018.090987208037,4230.601210840454,-23914.80626609057,50964.538097777026,120907.04574694621,50964.538097777026,80248.41106014964,50964.538097777026,-3505.957438925776,50964.633358449064,-31767.413613985555,-32051.007363985555,-23721.991738985555,32375.086386014445,-5180.554238985555,1746.9145110144455,-179269.86673898555,-116028.83548898555,146903.61763601445,197111.96138601445,-23635.851113985555,-24661.929238985555,-33377.069863985555,57941.523886014445,14808.477011014445,88750.86763601445
