unique_id,ds,y,AutoARIMA,AutoETS,CES,AutoRegressive,MSTL,HoltWinters,AutoTheta,ADIDA,CrostonClassic,CrostonOptimized,CrostonSBA,IMAPA,SES,SESOpt,NHITS,NBEATS,TFT,TiDE,DeepAR,DeepAR-median,DeepAR-lo-90,DeepAR-lo-80,DeepAR-hi-80,DeepAR-hi-90,AutoNHITS,AutoPatchTST,AutoTimesNet,Chronos_tiny,Chronos_mini,Chronos_small
10_1108_2,2023-11-01,145316.56182168878,149251.05922943217,146768.70723593206,127153.6875,280845.4799289969,209905.27742222673,-486014.20705524995,27451.744785006114,177597.03789651915,334826.6551490679,177597.03789651915,318085.3223916145,177597.03789651915,158615.35577157116,149058.63924299687,148984.81,150320.56,154677.2,117369.05,157644.62,146745.22,-316382.4,-141817.75,493137.78,540938.1,261389.02,149608.17,124582.2,254913.96875,183538.0625,135954.125
10_1108_2,2023-12-01,7550.710518790905,149251.05922943217,146768.70723593206,148558.015625,324253.7335706842,63583.303351204726,-699311.5096185935,-31763.32162102571,177597.03789651915,334826.6551490679,177597.03789651915,318085.3223916145,177597.03789651915,158615.35577157116,149058.63924299687,149374.69,150090.08,154343.61,127595.375,167355.5,156565.5,-122356.805,-48181.707,461921.8,650617.1,261919.77,149042.2,126435.914,329688.75,278705.9375,254913.96875
10_1108_2,2024-01-01,0.0,149251.05922943217,146768.70723593206,120535.1328125,357351.761980266,-55011.20399623021,-626711.8609628245,-90978.38802705753,177597.03789651915,334826.6551490679,177597.03789651915,318085.3223916145,177597.03789651915,158615.35577157116,149058.63924299687,150965.81,150439.83,152989.56,151551.77,178230.12,169398.34,-240824.94,-109026.266,460253.1,546760.06,261836.4,149299.28,127520.484,401064.65625,329688.75,244717.421875
10_1115_14,2023-10-01,17.083055472377612,0.0,46422.16646111013,-10071.7236328125,48109.545010366775,-60669.48163435196,-105044.90511241925,11977.650315956147,28356.9909247293,33043.36727679452,33043.04605789535,31391.19891295479,28356.9909247293,146.5788895154665,20573.031159708953,-10510.355,-9944.291,28.425503,-59903.984,24.496492,24.608109,19.849085,20.193588,28.147165,30.800564,5431.3906,84.684326,24.821083,0.0006509886588901281,0.0006509886588901281,0.0006509886588901281
10_1115_14,2023-11-01,284.1181857511224,0.0,46422.16646111013,-11058.9677734375,46550.62438470827,-49389.6783668976,-89142.59577997323,8862.684186574443,28356.9909247293,33043.36727679452,33043.04605789535,31391.19891295479,28356.9909247293,146.5788895154665,20573.031159708953,-3895.4944,-5399.382,28.875301,18936.107,25.071602,24.808292,18.694023,20.95357,28.288712,28.873375,37041.805,51.017822,26.005638,0.0006509886588901281,0.0006509886588901281,0.0006509886588901281
10_1115_14,2023-12-01,284.1181857511224,0.0,46422.16646111013,-9707.6484375,46601.16541328057,-88857.3661110971,-128247.39076587539,5747.718057192738,28356.9909247293,33043.36727679452,33043.04605789535,31391.19891295479,28356.9909247293,146.5788895154665,20573.031159708953,-16535.434,-13091.006,28.196566,2890.3252,25.320791,25.744694,17.919592,20.181839,30.62539,32.510044,48872.617,10.1484375,25.205473,0.0006509886588901281,0.0006509886588901281,0.0006509886588901281
10_1115_14,2024-01-01,345.2575421785791,0.0,46422.16646111013,-7559.841796875,46599.5268464882,-50889.8654930297,-141223.91529053845,2632.7519278110376,28356.9909247293,33043.36727679452,33043.04605789535,31391.19891295479,28356.9909247293,146.5788895154665,20573.031159708953,-8834.478,-4299.561,27.361752,46332.6,25.61448,25.569637,18.113258,20.769167,29.082716,30.495392,-2682.7617,28.656738,24.408916,0.0006509886588901281,0.0006509886588901281,0.0006509886588901281
10_1115_16,2023-10-01,26.973245482701493,26.366029201644942,27.338655386451016,32.46287155151367,35.745191616420506,48.36496767125768,6.066073798682717,26.97378494759499,28.440788901803288,62.27064769906326,28.440788901803288,59.157115314110094,28.440788901803288,28.099854850071623,26.9737856609319,27.073391,26.801561,26.933708,32.708103,26.573435,26.419294,17.901836,19.713905,32.63897,35.617065,25.753777,27.042315,25.898434,27.004323959350586,16.09348487854004,28.36817741394043
10_1115_16,2023-11-01,44.95540913783582,27.119456154840357,27.338655386451016,32.657222747802734,31.97370665260582,55.12261483687736,1.652817101795753,26.97378494759499,28.440788901803288,62.27064769906326,28.440788901803288,59.157115314110094,28.440788901803288,28.099854850071623,26.9737856609319,26.99189,26.751991,26.902653,24.946867,26.735928,26.420788,20.571537,21.374464,31.065939,32.671494,25.808872,27.003157,25.91201,21.54890251159668,18.82119369506836,27.004323959350586
10_1115_16,2023-12-01,44.95540913783582,27.119456154840357,27.338655386451016,32.92130661010742,33.5952509046394,34.498293342712614,-10.48164440707487,26.97378494759499,28.440788901803288,62.27064769906326,28.440788901803288,59.157115314110094,28.440788901803288,28.099854850071623,26.9737856609319,27.012224,26.736588,26.839851,28.16573,27.039186,27.19891,23.797848,24.264675,31.382105,32.863712,33.37146,26.955854,25.814974,8.183128356933594,18.82119369506836,21.54890251159668
10_1115_16,2024-01-01,74.62597916880746,27.119456154840357,27.338655386451016,33.19524383544922,32.89807040769169,148.50210061811285,137.14069189585283,26.97378494759499,28.440788901803288,62.27064769906326,28.440788901803288,59.157115314110094,28.440788901803288,28.099854850071623,26.9737856609319,26.988537,26.68772,26.782358,28.603762,27.348354,27.276337,24.368528,25.432684,29.450813,31.02862,29.786982,26.977453,25.732386,18.82119369506836,18.82119369506836,18.82119369506836
10_1116_14,2023-10-01,3422326.725193307,3028288.5920657553,3407812.0482186326,3371103.0,2894399.4620315484,2523355.90583813,796833.2215103374,3508647.424293632,2239577.2384022423,1029610.0837650083,2239577.2384022423,978129.5795767579,2239577.2384022423,2967105.2210026453,3406635.6749693295,3410833.0,3410309.5,1083400.2,2254413.8,301450.38,371235.7,-857791.5,-413985.3,1370664.9,2220271.8,2867091.5,3421113.5,3614576.0,3487862.75,3473607.25,3345307.0
10_1116_14,2023-11-01,3363390.183813604,2691029.7290992644,3407812.0482186326,3377730.5,2476501.169821902,2214834.899940838,729711.0597006306,3605635.462286471,2239577.2384022423,1029610.0837650083,2239577.2384022423,978129.5795767579,2239577.2384022423,2967105.2210026453,3406635.6749693295,3404700.8,3407817.5,1083152.2,1300175.5,303679.75,393433.94,-976575.94,-297814.75,1281099.5,1399785.0,2644985.8,3413574.0,3548931.0,3402329.5,3525877.75,3340555.25
10_1116_14,2023-12-01,3360253.195363966,2391331.2033303124,3407812.0482186326,3376192.75,2136349.909883947,1622656.1686158194,751724.354070312,3702623.500279309,2239577.2384022423,1029610.0837650083,2239577.2384022423,978129.5795767579,2239577.2384022423,2967105.2210026453,3406635.6749693295,3405103.5,3405659.2,1083023.5,2165261.8,306646.62,387066.06,-867641.56,-491451.53,1302282.5,1831651.2,2719047.2,3404463.5,3245033.8,3340555.25,3568644.25,3364314.5
10_1116_14,2024-01-01,9753298.092174623,2125009.9403157732,3407812.0482186326,3381194.5,1859481.3947588988,1347043.6335833026,1647981.989698827,3799611.5382721475,2239577.2384022423,1029610.0837650083,2239577.2384022423,978129.5795767579,2239577.2384022423,2967105.2210026453,3406635.6749693295,3405297.8,3405716.0,1082996.6,1375273.9,305913.72,356401.06,-328294.22,-205545.03,1166232.2,1540179.9,2714688.8,3408622.2,3003930.5,3373818.0,3573396.25,3359562.5
10_1116_16,2023-10-01,6421.430641248468,6145.404429142157,6145.376823760408,5570.7822265625,10129.046308032179,12788.534295434703,-21750.68106820438,6041.975186467174,5664.213832630163,18527.17191200694,5664.213832630163,17600.81331640659,5664.213832630163,5869.801419777705,6133.852361854335,6163.1104,6169.768,6294.7812,5644.129,6451.8237,6390.8164,5256.399,5837.4175,7189.669,7575.3945,6435.4414,6154.1543,6359.0557,5409.66552734375,5924.8720703125,7341.689453125
10_1116_16,2023-11-01,6698.355961537537,6145.404429142157,6145.376823760408,5141.421875,13388.49726715276,15149.739759865894,-32057.18827959341,6041.975186467174,5664.213832630163,18527.17191200694,5664.213832630163,17600.81331640659,5664.213832630163,5869.801419777705,6133.852361854335,6141.0913,6162.9663,6304.074,4905.283,6709.878,6699.868,6010.334,6238.5996,7309.992,7622.9224,6906.0522,6149.1963,6444.307,5023.26123046875,5152.06298828125,7985.697265625
10_1116_16,2023-12-01,6974.3821736438495,6145.404429142157,6145.376823760408,4965.9755859375,16055.40882142939,13237.095065248264,-32081.42732256328,6041.975186467174,5664.213832630163,18527.17191200694,5664.213832630163,17600.81331640659,5664.213832630163,5869.801419777705,6133.852361854335,6119.6416,6068.5996,6311.8,5324.033,6930.186,6929.3105,6322.5396,6494.704,7331.08,7580.3135,7404.528,6143.1895,6352.7495,4636.8564453125,4765.658203125,8243.2998046875
10_1116_16,2024-01-01,7250.408385750161,6145.404429142157,6145.376823760408,4668.87646484375,18237.499402799316,35904.079008581146,8197.966002538742,6041.975186467174,5664.213832630163,18527.17191200694,5664.213832630163,17600.81331640659,5664.213832630163,5869.801419777705,6133.852361854335,6108.201,6076.828,6341.2446,4477.244,7113.0264,7173.2036,6435.4893,6595.4536,7516.2915,7682.088,6933.2617,6145.923,6239.574,4379.25341796875,4121.650390625,8629.705078125
10_1302_16,2023-10-01,416.2870886163597,289.0924623717544,319.15150329740163,290.8713073730469,5989.45745654382,21413.43719802129,83259.16287697027,-289.41556273700377,12891.822391140953,35161.383618870146,14135.226172777871,33403.31443792664,12891.822391140953,2561.3478342416142,316.157515826307,298.86328,164.72266,-10864.227,-2771.8906,482.66016,-545.5215,-8765.178,-6223.3613,7127.596,11180.528,416.9453,747.39453,-4782.5234,0.0006074231350794435,1593.8804931640625,1593.8804931640625
10_1302_16,2023-11-01,605.0998069952701,261.83833658877853,319.15150329740163,338.0179138183594,10698.84483745975,29057.589464704586,94447.07422017807,-888.93442716441,12891.822391140953,35161.383618870146,14135.226172777871,33403.31443792664,12891.822391140953,2561.3478342416142,316.157515826307,113.21875,-645.6172,-12328.02,29500.27,-13.6171875,1076.4655,-11200.005,-7723.531,8506.04,10859.982,308.47656,504.90234,-4540.7695,1593.8804931640625,2550.20849609375,11157.16015625
10_1302_16,2023-12-01,828.9777445016925,237.15358728175897,319.15150329740163,300.1107482910156,14610.177746848334,42834.158970421544,106506.78825621936,-1488.4532915918162,12891.822391140953,35161.383618870146,14135.226172777871,33403.31443792664,12891.822391140953,2561.3478342416142,316.157515826307,279.02344,1918.4883,-11754.84,46403.605,-1045.4141,-408.33054,-8872.625,-6638.3516,6094.3896,10567.783,486.76172,211.3711,-4717.953,1593.8804931640625,3506.536376953125,10838.3837890625
10_1302_16,2024-01-01,943.1644837117956,214.79598707096736,319.15150329740163,330.2157897949219,17858.69478115753,34827.12521550636,74115.04830582548,-2087.9721560192224,12891.822391140953,35161.383618870146,14135.226172777871,33403.31443792664,12891.822391140953,2561.3478342416142,316.157515826307,-403.77344,2654.5508,-11567.031,9647.922,-2458.7266,-3282.9927,-11091.935,-9323.901,3755.5137,5676.408,458.76172,344.8672,-6644.5938,1912.656494140625,7969.400390625,12751.0400390625
10_1303_16,2023-10-01,2396867.768621972,341495.67354192503,336604.1002099743,281288.03125,334539.3581912933,330483.1927712755,271761.5696754413,321851.83112797013,245952.09185913176,277555.46049465705,245952.09185913176,263677.68746992416,245952.09185913176,286487.84455956414,337136.412960029,342983.06,341803.6,352765.94,215251.94,366818.3,381783.8,-41110.348,75343.78,697392.06,774859.75,492905.06,342694.66,348332.12,363102.03125,342153.875,328188.375
10_1303_16,2023-11-01,2276365.6935361857,341495.67354192503,336604.1002099743,257833.84375,329598.1180234231,-106894.78307636554,-188202.72536946987,305247.2799034795,245952.09185913176,277555.46049465705,245952.09185913176,263677.68746992416,245952.09185913176,286487.84455956414,337136.412960029,342394.72,340758.53,353923.5,199363.31,370331.88,400595.56,27092.238,110387.97,721337.9,776802.6,615858.44,341987.25,364829.62,430601.78125,395688.125,332843.53125
10_1303_16,2023-12-01,2110076.534243514,341495.67354192503,336604.1002099743,251147.078125,326088.23482148396,-55316.50944916083,-119802.51449930001,288642.7286789889,245952.09185913176,277555.46049465705,245952.09185913176,263677.68746992416,245952.09185913176,286487.84455956414,337136.412960029,342797.94,343434.5,354690.56,174832.62,368173.78,336358.62,11773.472,82045.75,611308.25,674723.06,154000.16,341208.97,354880.38,386377.8125,400343.28125,342153.875
10_1303_16,2024-01-01,2087522.4054790614,341495.67354192503,336604.1002099743,236290.0625,323595.0793235263,-139913.14430511478,-174305.65718013473,272038.17745449825,245952.09185913176,277555.46049465705,245952.09185913176,263677.68746992416,245952.09185913176,286487.84455956414,337136.412960029,341252.53,339634.94,357318.62,222663.77,373396.47,375025.0,72232.84,138043.9,549272.94,666687.44,214372.66,341603.0,338883.75,449222.375,391032.96875,332843.53125
10_1304_16,2023-10-01,18834.518212387695,17254.374313154116,18834.51821249967,17176.919921875,28274.848459543042,51712.913506532415,161326.12711231428,18834.63018821976,56819.341288270545,79458.59830788993,56819.341288270545,75485.66839249543,56819.341288270545,32825.245034462496,18834.63039168537,18356.867,18939.133,112300.42,55213.938,129844.79,129738.766,116522.4,118864.69,140699.08,146477.2,19174.922,19284.531,13663.258,18655.333984375,18655.333984375,18655.333984375
10_1304_16,2023-11-01,18834.518212387695,15806.798431542718,18834.51821249967,19534.154296875,35891.41154609949,61439.1253647108,159153.79828300327,18834.63018821976,56819.341288270545,79458.59830788993,56819.341288270545,75485.66839249543,56819.341288270545,32825.245034462496,18834.63039168537,18603.969,19478.93,112304.37,86455.64,129713.57,129450.31,113289.1,116812.04,138453.73,146708.92,19057.773,19029.523,12800.844,18655.333984375,18655.333984375,18655.333984375
10_1304_16,2023-12-01,18834.518212387695,14480.668618910218,18834.51821249967,17374.462890625,42036.5390715878,76877.80488650168,163229.96208638354,18834.63018821976,56819.341288270545,79458.59830788993,56819.341288270545,75485.66839249543,56819.341288270545,32825.245034462496,18834.63039168537,17880.75,18777.305,112307.14,57121.617,129808.78,127008.83,112240.375,116705.664,140918.02,142490.62,19250.336,18721.117,11602.883,18655.333984375,18655.333984375,18655.333984375
10_1304_16,2024-01-01,18834.518212387695,13265.796015482294,18834.51821249967,18790.72265625,46994.49607599662,75067.60069696221,116861.15004647401,18834.63018821976,56819.341288270545,79458.59830788993,56819.341288270545,75485.66839249543,56819.341288270545,32825.245034462496,18834.63039168537,17401.312,17861.14,112308.78,85710.36,130070.15,130789.09,116520.68,121743.68,139849.77,144591.86,19220.094,18861.664,10672.234,18655.333984375,18655.333984375,18655.333984375
10_1304_2,2023-10-01,178.92252836858657,146.5546337893448,146.5514885920051,152.54441833496094,138.05313030589704,173.19530768377197,184.1986190807956,152.51722684645833,172.28825593098435,121.30702859895482,172.28825593098435,115.24167716900708,172.28825593098435,164.829183210942,145.0661261540383,146.63507,146.73096,162.39996,232.54135,141.461,138.64368,7.0552073,41.37703,208.23822,233.20694,88.54236,147.29953,140.9751,142.47242736816406,147.1767120361328,85.34904479980469
10_1304_2,2023-11-01,211.29042294782838,146.5546337893448,146.5514885920051,142.74542236328125,130.82847062541532,159.58898934180098,180.69260377607173,159.08380740232178,172.28825593098435,121.30702859895482,172.28825593098435,115.24167716900708,172.28825593098435,164.829183210942,145.0661261540383,145.32364,145.15373,169.40125,156.94063,151.38593,158.63245,12.522885,85.496994,243.1614,262.36993,98.25038,146.87718,140.57869,109.54248046875,149.1928253173828,26.881591796875
10_1304_2,2023-12-01,242.75920934431343,146.5546337893448,146.5514885920051,147.01820373535156,124.68888512734398,190.77251203083438,213.44594059285993,165.65038795818523,172.28825593098435,121.30702859895482,172.28825593098435,115.24167716900708,172.28825593098435,164.829183210942,145.0661261540383,144.53821,142.96194,171.52515,134.60046,165.17067,169.0159,100.12637,123.75263,221.97705,251.80202,136.55595,146.36697,139.96576,106.85431671142578,146.50466918945312,26.881591796875
10_1304_2,2024-01-01,275.12710392355524,146.5546337893448,146.5514885920051,140.26266479492188,119.47140613799259,256.31861868767203,286.22080413318895,172.2169685140487,172.28825593098435,121.30702859895482,172.28825593098435,115.24167716900708,172.28825593098435,164.829183210942,145.0661261540383,143.55017,143.74475,172.24823,92.39762,180.77856,180.56137,129.01073,135.25208,222.68945,232.64586,110.752495,146.59998,138.24106,104.83819580078125,149.1928253173828,26.881591796875
10_1306_16,2023-10-01,11187.603118041823,15023.44085444404,20449.191093459944,17740.619140625,16412.19929916309,24210.240511482734,34663.58618759316,18795.513793281705,18236.725170230417,17226.856199709422,18236.725170230417,16365.51338972395,18236.725170230417,17713.479164632823,17611.843419196484,16732.896,16715.29,16569.895,12796.898,17434.836,17543.07,14028.606,15508.149,19853.168,21607.002,16767.545,16883.438,14272.888,16935.640625,11792.2236328125,11164.978515625
10_1306_16,2023-11-01,12258.440963705072,13445.673310259755,22233.48449826629,17665.166015625,16132.606442437944,29933.86056912847,42775.963700964305,19681.33618245728,18236.725170230417,17226.856199709422,18236.725170230417,16365.51338972395,18236.725170230417,17713.479164632823,17611.843419196484,16846.531,16778.303,16482.02,19547.223,16395.648,16089.949,14386.173,14590.06,18264.438,18758.998,16740.059,16828.418,14433.484,15430.2509765625,10537.732421875,8154.19775390625
10_1306_16,2023-12-01,12823.980010659046,12033.603521176956,24017.77790307264,17779.236328125,15923.674017670923,35303.455910580255,48238.69933913339,20567.15857163285,18236.725170230417,17226.856199709422,18236.725170230417,16365.51338972395,18236.725170230417,17713.479164632823,17611.843419196484,16801.477,17141.637,16370.867,30415.387,15735.598,15709.299,14146.252,14694.473,17502.158,18269.225,16785.238,16761.908,14460.706,16935.640625,6774.25634765625,4767.0693359375
10_1306_16,2024-01-01,6665.088958775539,10769.829845143317,25802.07130787899,17741.458984375,15767.544284492726,25786.0299174976,36342.654333677696,21452.98096080843,18236.725170230417,17226.856199709422,18236.725170230417,16365.51338972395,18236.725170230417,17713.479164632823,17611.843419196484,16599.146,16801.752,16274.717,14125.207,15344.073,15229.672,13259.83,13619.612,16418.25,17096.258,16778.145,16792.23,14366.822,16308.39453125,3512.57763671875,3638.02685546875
10_1309_16,2023-10-01,3.596432731026866,23783.209650280663,23783.209650280663,27518.529296875,30264.206803451867,81652.40756167995,118148.80613203027,18383.71481708772,31492.629699694633,72521.37682725198,31492.629699694633,68895.30798588938,31492.629699694633,24337.349685817404,23783.209666492738,23834.803,23832.527,23450.523,22586.754,24502.68,23098.23,-5564.3237,4828.731,45224.34,49201.54,23773.39,24480.469,23672.36,23482.705078125,23482.705078125,24905.900390625
10_1309_16,2023-11-01,8.091973644810448,23783.209650280663,23783.209650280663,21939.421875,35967.20965485501,85563.26222599359,126769.66045338352,13038.214916806352,31492.629699694633,72521.37682725198,31492.629699694633,68895.30798588938,31492.629699694633,24337.349685817404,23783.209666492738,23887.3,23894.873,23377.188,23902.982,23738.43,24717.668,3269.1008,10052.336,42210.04,46227.367,23575.305,24086.105,23674.484,23482.705078125,23482.705078125,22059.509765625
10_1309_16,2023-12-01,31.468786396485076,23783.209650280663,23783.209650280663,24893.892578125,40985.610489547245,3604.178275797931,41241.14686724988,7692.715016524984,31492.629699694633,72521.37682725198,31492.629699694633,68895.30798588938,31492.629699694633,24337.349685817404,23783.209666492738,23946.758,23833.828,23399.135,56568.41,22094.234,21552.262,-952.62665,4428.3013,36151.19,37978.004,23900.898,23607.012,23657.234,24194.302734375,23482.705078125,32733.466796875
10_1309_16,2024-01-01,33.267002761998505,23783.209650280663,23783.209650280663,21327.3984375,45401.59056072036,-54703.60009647329,-40024.60611448748,2347.2151162436157,31492.629699694633,72521.37682725198,31492.629699694633,68895.30798588938,31492.629699694633,24337.349685817404,23783.209666492738,24121.291,23970.572,23405.4,27223.152,19764.594,20046.951,-4238.9614,4295.4155,32271.154,37139.508,23849.758,23823.723,23663.518,46253.8125,23482.705078125,27752.2890625
10_1404_14,2023-10-01,366860.41448567476,642313.8946795707,662891.5856373573,599446.125,773123.381431897,1016077.6690422053,1631485.0731934702,631715.1920364137,587168.661182376,1040508.1109062935,587168.661182376,988482.7053609787,587168.661182376,538905.618201476,640345.0902769043,643981.5,643838.44,647460.4,264217.66,702684.75,665402.7,289171.53,394228.84,937065.25,1139504.0,643166.94,650419.44,704589.2,497744.625,724975.875,486924.09375
10_1404_14,2023-11-01,315825.235816038,642313.8946795707,685661.9115128262,592475.1875,883406.2617706448,138152.82366576983,724343.4679746735,631715.1920364137,587168.661182376,1040508.1109062935,587168.661182376,988482.7053609787,587168.661182376,538905.618201476,640345.0902769043,642939.3,643336.56,645865.06,596496.44,741813.25,718179.25,332799.62,457197.06,1019234.3,1182578.4,640205.3,645164.8,747211.25,562667.875,735796.375,476103.59375
10_1404_14,2023-12-01,482462.3499754368,642313.8946795707,708432.237388295,592338.6875,976383.5679108225,549819.226720026,936845.0473912207,631715.1920364137,587168.661182376,1040508.1109062935,587168.661182376,988482.7053609787,587168.661182376,538905.618201476,640345.0902769043,641839.5,643889.2,640809.75,687249.6,722715.6,687156.1,351839.56,451276.22,972496.8,1094513.6,645073.3,640421.6,720604.75,573488.375,757437.4375,476103.59375
10_1404_14,2024-01-01,674934.4386581671,642313.8946795707,731202.5632637638,586806.5,1054770.8881415853,-720507.1501440236,-938216.423002159,631715.1920364137,587168.661182376,1040508.1109062935,587168.661182376,988482.7053609787,587168.661182376,538905.618201476,640345.0902769043,637887.44,641547.8,635844.75,482186.34,668945.1,657756.25,337011.5,413307.5,873625.7,1004063.75,644308.7,643236.5,669989.1,595129.4375,833181.1875,486924.09375
10_1410_2,2023-10-01,13427.281601288803,10159.913302548193,13427.281601288803,13272.0849609375,16587.689244630415,13754.055105605166,36595.231641807324,13779.696257097436,19759.234111683185,23329.602591715873,19759.234111683185,22163.12246213008,19759.234111683185,14762.784759862378,13450.0209656915,14097.165,13334.635,13513.233,16018.175,12749.496,12619.683,11609.776,11930.035,13760.589,13961.635,18276.338,13693.949,12829.316,13487.3525390625,13487.3525390625,13487.3525390625
10_1410_2,2023-11-01,13427.281601288803,7687.6199800105405,13427.281601288803,10762.5869140625,18436.049032251038,7397.145936877911,36947.03890719147,14035.847177505733,19759.234111683185,23329.602591715873,19759.234111683185,22163.12246213008,19759.234111683185,14762.784759862378,13450.0209656915,14067.021,13051.058,13482.867,28725.2,12204.571,12246.338,11285.047,11398.707,12809.297,13138.548,15246.527,13542.83,12778.621,13487.3525390625,13487.3525390625,13487.3525390625
10_1410_2,2023-12-01,13427.281601288803,5816.929652562547,13427.281601288803,10590.6533203125,19517.059550527294,34741.9771478583,62572.45208773235,14291.998097914033,19759.234111683185,23329.602591715873,19759.234111683185,22163.12246213008,19759.234111683185,14762.784759862378,13450.0209656915,14799.039,12281.456,13428.431,18572.898,11772.762,11755.302,10876.198,11077.087,12580.761,12913.716,31332.076,13360.051,12316.658,13487.3525390625,13487.3525390625,13487.3525390625
10_1410_2,2024-01-01,0.0,4401.449430492666,13427.281601288803,9243.29296875,20149.28697099515,81813.82836484347,99486.8695601242,14548.149018322332,19759.234111683185,23329.602591715873,19759.234111683185,22163.12246213008,19759.234111683185,14762.784759862378,13450.0209656915,14601.934,13735.859,13398.837,6014.041,11477.747,11455.072,10445.833,10729.483,12438.563,12758.481,53158.004,13443.354,12265.691,13487.3525390625,13487.3525390625,13487.3525390625
10_1501_16,2023-10-01,32.36789457924179,32.36789457924179,-1282.612281189704,-3451.791748046875,1514.777136970496,-8611.659242217245,-14262.699748044772,-904.6327100200955,773.0495963375483,3410.4944690527827,773.0495963375483,3239.9697456001436,773.0495963375483,203.98607100704345,32.367895652325394,32.81196,21.413055,561.12915,571.8243,230.9475,226.7074,-1486.3142,-903.68176,1072.0698,1282.4197,158.92969,60.19995,-393.30322,52.40287780761719,52.40287780761719,52.40287780761719
10_1501_16,2023-11-01,32.36789457924179,32.36789457924179,-1921.2058869282923,294.67425537109375,2607.423866381353,-7552.68165433829,-14288.22665502326,-1832.263309628784,773.0495963375483,3410.4944690527827,773.0495963375483,3239.9697456001436,773.0495963375483,203.98607100704345,32.367895652325394,54.10285,32.769028,518.7531,515.9926,406.19318,347.8542,-1195.1299,-1012.2761,1417.8419,2061.3262,135.97656,44.437683,-275.19617,52.40287780761719,52.40287780761719,52.40287780761719
10_1501_16,2023-12-01,32.36789457924179,32.36789457924179,-2545.814767329637,-2239.6796875,3412.7864080816566,-5658.4095709620515,-14307.517868266406,-2759.8939092374726,773.0495963375483,3410.4944690527827,773.0495963375483,3239.9697456001436,773.0495963375483,203.98607100704345,32.367895652325394,61.718662,31.58564,439.02182,-2120.3154,630.80865,622.557,-472.1305,-316.11978,1634.5251,1740.0435,173.7041,25.31134,-332.0282,52.40287780761719,52.40287780761719,52.40287780761719
10_1501_16,2024-01-01,32.36789457924179,32.36789457924179,-3156.7451774846136,-251.70657348632812,4006.3989693197213,-10196.715192456772,-21406.944504570638,-3687.5245088461616,773.0495963375483,3410.4944690527827,773.0495963375483,3239.9697456001436,773.0495963375483,203.98607100704345,32.367895652325394,57.97284,22.060436,394.4299,-1366.4249,911.72437,918.65186,-279.20602,-125.6218,1729.4492,2030.9933,167.77832,33.99646,-248.89587,52.40287780761719,52.40287780761719,52.40287780761719
10_1502_2,2023-10-01,21542.632058850926,21541.732950668174,21447.40788700151,22549.279296875,19918.19200071047,20838.83486681645,15314.404021752891,21004.609056620415,16461.49451534051,8868.123806739652,16443.975413904514,8424.717616402668,16461.49451534051,18465.097865778,19987.8139277031,20085.531,20186.695,20888.715,17245.408,21746.918,21883.215,14693.906,18032.277,27241.922,29423.512,21544.39,20052.832,21194.969,22531.568359375,20004.662109375,19530.869140625
10_1502_2,2023-11-01,2051.7648730508267,23080.10705136492,22891.46871592789,24898.875,19833.736781984262,23365.211105788378,17093.512780541496,22011.798216554518,16461.49451534051,8868.123806739652,16443.975413904514,8424.717616402668,16461.49451534051,18465.097865778,19987.8139277031,20013.785,20193.637,20971.691,12983.496,23209.898,23389.975,19141.947,20251.24,26260.145,27954.584,23315.348,20024.8,21670.258,23005.36328125,21531.333984375,19952.01953125
10_1502_2,2023-12-01,2051.7648730508267,24618.481152061668,24335.52954485427,28063.251953125,19749.987247605735,25490.220089785318,18318.47641987155,23018.987376488625,16461.49451534051,8868.123806739652,16443.975413904514,8424.717616402668,16461.49451534051,18465.097865778,19987.8139277031,19915.824,20065.771,21067.578,15129.164,24442.297,24525.496,21556.23,21754.162,27384.451,29716.48,27319.379,19990.836,21159.941,24584.677734375,20583.74609375,20004.662109375
10_1502_2,2024-01-01,2051.7648730508267,26156.855252758414,25779.59037378065,31101.384765625,19666.937501072505,28630.951484847836,22821.18141319888,24026.17653642273,16461.49451534051,8868.123806739652,16443.975413904514,8424.717616402668,16461.49451534051,18465.097865778,19987.8139277031,19830.244,19965.555,21365.383,10556.075,25441.555,25019.82,21471.3,22190.648,27237.746,28315.03,28844.428,20006.293,20528.85,24584.677734375,18477.990234375,20004.662109375
10_1504_16,2023-10-01,5334.408848295599,0.0,5445.230621182182,14298.1982421875,32553.58998444474,36398.378496063146,-39966.74097353384,5112.869848537634,12729.189347999865,12729.593042340417,12729.189347999865,12093.113390223396,12729.189347999865,5298.806328992814,10224.167147507458,5450.3545,5445.7705,5466.3984,5427.2314,5436.034,5438.6357,4872.5225,5016.39,5828.756,6018.01,5460.1895,5450.5137,5579.39,5045.99267578125,5963.44580078125,5734.0830078125
10_1504_16,2023-11-01,5035.005823437612,0.0,5445.230621182182,14270.78515625,31231.16781130748,24312.157381016463,-64467.2040093548,4785.320991844889,12729.189347999865,12729.593042340417,12729.189347999865,12093.113390223396,12729.189347999865,5298.806328992814,10224.167147507458,5446.2026,5445.1177,5463.3496,5168.1665,5468.149,5486.7524,4997.2275,5171.5415,5965.81,6281.3945,5459.0723,5448.2344,5774.9663,5045.99267578125,5734.0830078125,5504.71923828125
